SampleID,HC343,HC345,HC348,HC354,HC361,HC363,HC364,HC367,HC370,HC374,HC375,HC376,HC383,HC384,HC387,HC388,HC389,HC391,HC392,HC394,HC396,HC455,HC456,HC465,HC466,HC467,HC511,HC515,HC524,HC525,HC537,HC538,HC539,HC543,HC551,HC609,HC618,HC628,HC638,HC696,HC716,HC720,HC721,HC722,HC733,HC769,HC770,HC773,HC778,HC786,KR00064,KR00065,KR00070,KR00080,KR00081,KR00085,KR00098,KR00099,KR00102,KR00105,KR00113,KR00144,KR00167,KR00168,KR00182,KR00192,KR00198,KR00199,KR00203,KR00207,KR00211,KR00216,KR00219,KR00220,KR00235,KR00266,KR00270,KR00304,KR00305,KR00307,KR00308,KR00312,KR00316,KR00349,KR00359,KR00361,KR00362,KR00364,KR00386,KR00388,KR00389,KR00402,KR00422,KR00423,KR00424,KR00448,KR00449,KR00450,KR00458,KR00488
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Ceduovirus;s__Lactococcus_phage_M6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Ceduovirus;s__Lactococcus_phage_M6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Chopinvirus;s__Chopinvirus_KSY1,0,0.256449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902881
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Colneyvirus;s__Colneyvirus_MMP02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Colunavirus;s__Colunavirus_CL2,0,0,0,0,0,0,0,0.470852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Dhillonvirus;s__Escherichia_phage_Gluttony_ev152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Dybvigvirus;s__Dybvigvirus_Av1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Efquatrovirus;s__Efquatrovirus_AUEF3,0,0.256449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Eponavirus;s__Eponavirus_epona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635939,0,0,0,7.27194,39.5705,0,0,0,403.131,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_AYO145A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.496,0,0.315744,0,0,0,0,0,0,0,0,730.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_Alf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3509,0,0.210496,0,0,0,0,0,0,0,0,36.8433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_BPS15Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05331,0,0.631487,0,0,0,0,0,0,0,0,3.18601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_BPS17L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20988,0,0.420991,0,0,0,0,0,0,0,0,29.8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_BPS17W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5791,0,0.526239,0,0,0,0,0,0,0,0,10.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_EC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.177,0,0.526239,0,0,0,0,0,0,0,0,76.7093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_HY02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.597,0,0,0,0,0,0,0,0,0,0,63.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_JH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22044,0,0.210496,0,0,0,0,0,0,0,0,1.38877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_RPN213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1027,0,0,0,0,0,0,0,0,0,0,6.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_SP116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4337,0,0.210496,0,0,0,0,0,0,0,0,12.0905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_Si3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1627,0,0.105248,0,0,0,0,0,0,0,0,1.63385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_TP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2021,0,0,0,0,0,0,0,0,0,0,216.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_UAB87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0883,0,0.105248,0,0,0,0,0,0,0,0,175.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_VpaE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.818,0,0.526239,0,0,0,0,0,0,0,0,202.189,0,0,0,0,0.0540138,0,0,0,0,0,0,0,0,0,0.0499378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_felixO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6968,0,0.105248,0,0,0,0,0,0,0,0,31.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_mushroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61189,0,0.420991,0,0,0,0,0,0,0,0,8.08756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Felixounavirus;s__Felixounavirus_wV8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7213,0,0.420991,0,0,0,0,0,0,0,0,112.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Goslarvirus;s__Goslarvirus_goslar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Hungariovirus;s__Hungariovirus_C1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Junavirus;s__Junavirus_LJ,0,0,0,0,0,0,0,5.33632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169693,0,0,0,0,0,0,0,0,0.439415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Justusliebigvirus;s__Justusliebigvirus_PHB05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24302,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Justusliebigvirus;s__Justusliebigvirus_phi92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24302,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_phage_NTEC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_phage_ZCEC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_phage_vB_EcoS-22664BS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.311,0.0860051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_phage_vB_EcoS-Ro145c2YLVW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_phage_vB_EcoS-phiEc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_phage_vB_EcoS_XY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Escherichia_virus_fEg-Eco19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Kagunavirus_K1G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Kagunavirus_RP180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Kagunavirus;s__Kagunavirus_golestan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Lacnuvirus;s__Lacnuvirus_LcNu,0,0,0,0,0,0,0,0,0,0,0,24.079,0,0,1.02675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823792,0,0.18834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98634
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Larmunavirus;s__Larmunavirus_Lrm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203284,0,0,0,0,0,0,0,0,0,0,0,0.216055,0,0,0,0,0,0,0.673031,0,0,0,0,0,0,0,0,0.575325,0,0,0,0,0,0.470849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Lederbergvirus;s__Enterobacteria_phage_IME10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Lederbergvirus;s__Enterobacteria_phage_Sf101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Viruses;p__Uroviricota;c__Caudoviricetes;o__unclassified_Caudoviricetes;f__unclassified_Caudoviricetes;g__Leicestervirus;s__Leicestervirus_CD111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
